# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = kidscore_momiq_model
# start_datetime = 2023-07-13 18:29:58 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = kidiq_multi_preds.json
# init = 2 (Default)
# random
#   seed = 1471015861 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma
-1882.21,0.989775,0.10342,6,63,0,1885.34,33.388,0.516852,18.7892
-1881.96,0.971616,0.10342,5,35,0,1884.41,20.1649,0.68544,18.3154
-1881.6,0.995928,0.10342,2,7,0,1882.53,19.4968,0.653146,18.3386
-1880.5,0.998405,0.10342,5,31,0,1882.18,24.5129,0.633167,19.1325
-1881.05,0.956357,0.10342,5,31,0,1882.59,15.617,0.716025,17.6591
-1879.28,0.967229,0.10342,5,63,0,1881.83,28.9523,0.585409,18.5263
-1880.91,0.99697,0.10342,4,29,0,1885.57,18.3726,0.680939,19.298
-1879.1,0.999595,0.10342,4,23,0,1882.96,22.4772,0.645128,17.8967
-1878.86,0.999982,0.10342,5,39,0,1879.2,28.1121,0.587108,18.3593
-1878.94,0.978939,0.10342,4,31,0,1880.47,27.1635,0.592256,18.3673
-1880.02,0.939412,0.10342,4,23,0,1880.71,26.1314,0.614792,19.0447
-1880.81,0.965866,0.10342,3,7,0,1880.86,26.2825,0.616335,19.2521
-1881.12,0.999147,0.10342,4,15,0,1881.31,27.8877,0.600484,19.3674
-1882,0.966247,0.10342,2,7,0,1882.66,26.1155,0.593342,19.5732
-1880.58,0.941356,0.10342,5,31,0,1883.76,33.138,0.542589,19.117
-1879.54,0.887388,0.10342,5,47,0,1884,22.485,0.64262,18.9226
-1879.71,0.526347,0.10342,2,3,0,1884.99,23.6185,0.637845,18.9189
-1880.74,0.982508,0.10342,4,31,0,1881.67,23.694,0.63357,19.4692
-1879.06,0.986925,0.10342,5,39,0,1881.6,24.9009,0.61458,17.8521
-1879.02,0.979712,0.10342,5,63,0,1879.32,28.1989,0.591529,18.3224
-1878.88,0.995815,0.10342,5,39,0,1879.13,24.5314,0.626087,18.277
-1880.26,0.755039,0.10342,4,27,0,1885.17,29.5892,0.581313,19.0536
-1878.86,0.999604,0.10342,5,31,0,1882.65,23.2723,0.635807,18.1986
-1879.67,0.920287,0.10342,5,39,0,1880.66,26.3229,0.612975,17.6385
-1879.35,0.999599,0.10342,5,63,0,1880.05,22.7814,0.633007,17.8603
-1880.6,0.889898,0.10342,2,3,0,1880.77,22.1335,0.6313,17.8475
-1879.27,0.99993,0.10342,2,7,0,1880.56,22.7876,0.645588,17.9159
-1879.4,0.99838,0.10342,5,63,0,1879.81,24.5013,0.627639,17.6409
-1879.7,0.887948,0.10342,5,31,0,1881.27,30.9287,0.556945,17.615
-1880.04,0.956353,0.10342,2,3,0,1880.09,30.8373,0.553232,17.6083
-1879.53,0.999995,0.10342,3,11,0,1880.09,30.932,0.563343,17.7475
-1879.52,0.987389,0.10342,5,31,0,1879.99,32.6256,0.544326,17.9772
-1879.14,0.999952,0.10342,3,15,0,1879.79,30.6793,0.563202,18.0638
-1879.42,0.877164,0.10342,4,19,0,1880.3,28.4244,0.575293,18.3435
-1879.07,1,0.10342,5,39,0,1879.81,21.1146,0.655721,18.1995
-1879.55,0.997906,0.10342,5,31,0,1879.9,26.0565,0.609008,19.0019
-1879.14,0.91385,0.10342,3,15,0,1880.42,24.6333,0.618999,18.7128
-1879.3,0.94685,0.10342,4,23,0,1880.98,19.7901,0.669325,18.0994
-1879.26,0.956858,0.10342,5,35,0,1880.38,28.7072,0.577732,18.6868
-1878.9,0.947988,0.10342,5,39,0,1879.93,22.8565,0.63794,18.1214
-1879.62,0.974089,0.10342,5,31,0,1879.7,32.5665,0.54808,18.4913
-1879.22,0.990718,0.10342,4,23,0,1881.06,29.8536,0.565371,18.4339
-1880.04,0.875138,0.10342,5,31,0,1882.31,19.9463,0.660665,17.6342
-1879.46,0.996107,0.10342,5,31,0,1880.94,26.3526,0.61226,17.7469
-1884.23,0.998509,0.10342,5,31,0,1886.42,44.1199,0.422878,18.9092
-1882.17,0.980511,0.10342,5,31,0,1884.99,39.5924,0.465256,18.1438
-1881.18,0.998162,0.10342,5,31,0,1883.35,33.5484,0.525581,19.2046
-1879.31,0.999648,0.10342,5,31,0,1881.87,22.2474,0.637476,18.0909
-1880.23,0.985175,0.10342,5,31,0,1880.95,26.7096,0.594669,19.2112
-1879.27,0.924348,0.10342,3,15,0,1882.11,26.4253,0.599953,18.7785
-1879.16,0.997008,0.10342,2,3,0,1879.3,26.619,0.600701,18.7594
-1879.7,0.895968,0.10342,5,63,0,1881.01,31.9631,0.555594,18.5946
-1880.24,0.859204,0.10342,2,3,0,1881.15,32.2165,0.557269,18.6732
-1879.85,0.991189,0.10342,4,19,0,1881.17,29.9447,0.580672,18.2857
-1880.64,0.988709,0.10342,5,31,0,1881.58,22.6183,0.647679,17.2191
-1879.39,0.999951,0.10342,4,15,0,1880.79,24.7227,0.615287,17.6532
-1880.27,0.854824,0.10342,4,27,0,1881.23,27.3685,0.609469,18.323
-1879.14,0.903656,0.10342,4,23,0,1882.13,30.4934,0.561347,18.1114
-1879.14,0.993166,0.10342,5,31,0,1879.46,29.8144,0.567794,17.9447
-1880.91,0.987568,0.10342,5,47,0,1881.38,14.5175,0.720621,18.7972
-1881.45,0.840535,0.10342,6,63,0,1883.55,24.8646,0.634988,19.1883
-1880.85,0.999839,0.10342,6,63,0,1883.45,28.7508,0.569303,17.3913
-1882.07,0.904157,0.10342,3,11,0,1882.51,31.3076,0.570509,17.2594
-1881.13,0.985128,0.10342,4,19,0,1883.43,31.0022,0.574446,17.7333
-1880.09,0.899188,0.10342,3,11,0,1882.76,30.6067,0.568466,17.4727
-1879.38,0.98744,0.10342,3,15,0,1881.85,27.9514,0.581586,17.8397
-1879.58,0.93437,0.10342,5,47,0,1882.05,21.9648,0.656496,18.4683
-1879.52,0.960851,0.10342,2,3,0,1880.1,21.0454,0.649506,18.5332
-1879.69,0.99954,0.10342,5,31,0,1880.07,25.0675,0.624394,18.9025
-1883.16,0.711622,0.10342,4,19,0,1884.29,24.1965,0.601798,19.063
-1882.9,0.970309,0.10342,4,31,0,1884.88,27.0658,0.572767,18.5339
-1879.05,0.938439,0.10342,2,3,0,1883.93,27.1625,0.592028,18.5263
-1880.19,0.990848,0.10342,5,31,0,1880.48,33.1698,0.53664,18.9603
-1880.05,0.992619,0.10342,3,11,0,1880.45,32.7267,0.538645,18.8821
-1880.81,0.937065,0.10342,3,15,0,1882.15,33.2123,0.528789,19.05
-1880.49,1,0.10342,2,3,0,1880.81,33.7572,0.536307,19.01
-1880.03,0.999357,0.10342,6,63,0,1881.72,18.3374,0.687106,17.7337
-1880.33,0.894835,0.10342,3,11,0,1881.44,19.42,0.661465,17.8838
-1879.58,0.988626,0.10342,6,63,0,1880.8,20.4906,0.667743,18.6204
-1880.32,0.982726,0.10342,5,63,0,1881,31.2703,0.563451,17.4789
-1879.49,0.997968,0.10342,6,63,0,1880.81,31.5194,0.552953,18.6725
-1882.57,0.789302,0.10342,3,15,0,1884.15,32.203,0.529222,19.2551
-1883.07,0.908841,0.10342,5,63,0,1886,25.8292,0.628722,19.5867
-1882.05,0.966443,0.10342,3,7,0,1884.01,26.0844,0.596737,19.7277
-1880.86,0.938608,0.10342,5,63,0,1883.39,32.4853,0.559109,18.5036
-1879.53,0.999045,0.10342,3,11,0,1880.86,30.043,0.560736,18.5366
-1879.55,0.999282,0.10342,6,63,0,1880.57,21.8337,0.648845,17.5768
-1882.01,0.994095,0.10342,4,31,0,1882.58,22.2257,0.646671,16.7878
-1883.41,0.843989,0.10342,5,63,0,1887.02,41.0801,0.452805,19.2416
-1879.94,0.94806,0.10342,4,23,0,1885.18,32.4106,0.554473,18.2426
-1881.85,0.868134,0.10342,2,3,0,1882,32.7504,0.560969,18.2638
-1880.38,0.99732,0.10342,2,7,0,1881.8,31.0639,0.544969,18.1903
-1879.64,0.912484,0.10342,2,3,0,1881.55,31.8451,0.543525,18.2519
-1879.01,0.980831,0.10342,5,31,0,1879.9,28.2422,0.588745,18.5218
-1879.19,0.993932,0.10342,5,63,0,1879.45,20.7151,0.659453,18.013
-1881.15,0.916872,0.10342,5,31,0,1881.3,15.3382,0.723164,18.4815
-1880.43,0.998047,0.10342,2,7,0,1881.19,15.1254,0.715437,18.4391
-1879.28,0.998005,0.10342,5,31,0,1881.45,21.5838,0.651704,17.7708
-1881.65,0.947275,0.10342,5,31,0,1882.67,19.4773,0.665019,19.5566
-1879.44,0.99957,0.10342,4,31,0,1882.22,20.9996,0.658781,18.733
-1879.26,0.955932,0.10342,5,31,0,1880.01,26.2566,0.59739,18.4346
-1879.76,0.999574,0.10342,4,31,0,1883.29,26.3006,0.612933,18.9099
-1879.27,0.983076,0.10342,3,15,0,1880.53,25.6486,0.61037,18.8452
-1879.32,0.957178,0.10342,5,63,0,1879.99,21.2377,0.649986,18.5299
-1880.04,0.986195,0.10342,5,63,0,1880.67,28.2301,0.59111,19.1399
-1879.06,0.999262,0.10342,6,63,0,1880.32,21.3944,0.651704,18.108
-1883.52,0.532949,0.10342,3,15,0,1885.71,21.8838,0.674324,18.6084
-1880.13,1,0.10342,2,3,0,1882.98,20.6181,0.649406,18.5938
-1880.18,0.999557,0.10342,5,31,0,1880.56,22.6174,0.630001,17.6707
-1879.45,1,0.10342,2,7,0,1880.07,23.2133,0.641133,17.7001
-1879.51,0.922316,0.10342,4,27,0,1882.01,20.0858,0.672403,18.2404
-1879.27,0.998023,0.10342,5,63,0,1879.91,31.0324,0.55849,17.9293
-1880.48,0.958423,0.10342,5,31,0,1883.07,36.7198,0.501683,18.2895
-1881.03,0.953208,0.10342,3,15,0,1882.98,37.9154,0.496524,18.2881
-1881.02,0.996308,0.10342,2,3,0,1881.13,37.1659,0.490936,18.2751
-1878.86,0.996145,0.10342,5,63,0,1881.8,26.122,0.6055,17.9463
-1878.87,0.896102,0.10342,2,3,0,1879.58,26.0499,0.608888,17.9266
-1880.03,0.995935,0.10342,5,31,0,1880.67,18.1327,0.686948,17.7015
-1879.45,0.998357,0.10342,5,31,0,1880.47,21.3173,0.654011,18.7838
-1878.87,0.998932,0.10342,4,31,0,1881.41,28.5779,0.582574,18.1729
-1878.85,0.984736,0.10342,4,27,0,1880.64,25.7065,0.614251,18.3149
-1878.81,0.937069,0.10342,3,15,0,1879.5,25.183,0.613402,18.2062
-1878.87,0.997848,0.10342,5,35,0,1878.91,24.1068,0.623366,18.2355
-1879.05,0.925069,0.10342,4,19,0,1879.62,25.8284,0.615953,18.0602
-1878.96,0.999448,0.10342,3,15,0,1879.39,24.7852,0.617134,17.8913
-1878.85,0.999438,0.10342,4,31,0,1879.88,26.7928,0.597154,18.2993
-1879.52,0.986507,0.10342,4,31,0,1880.08,28.8367,0.580819,18.9215
-1879.5,0.960052,0.10342,5,63,0,1882.07,19.2101,0.672863,17.9471
-1881.92,0.997715,0.10342,5,31,0,1882.2,39.2628,0.475397,18.9628
-1881.67,0.999125,0.10342,4,15,0,1882.57,38.8851,0.478926,18.8826
-1879.57,0.959863,0.10342,4,23,0,1882.57,33.0153,0.537046,18.379
-1880.12,0.982263,0.10342,6,63,0,1880.83,33.9024,0.525878,17.8099
-1880.7,0.957449,0.10342,5,63,0,1882.06,14.2511,0.721133,18.2074
-1881.95,0.880544,0.10342,3,11,0,1882.89,11.7457,0.740207,18.1944
-1879.19,0.997819,0.10342,5,31,0,1882.72,29.3764,0.576698,17.8026
-1879.05,0.88658,0.10342,2,7,0,1880.09,28.4941,0.581118,17.8798
-1879.02,0.99398,0.10342,5,31,0,1879.24,29.3813,0.578444,18.1904
-1879.31,0.982319,0.10342,5,31,0,1879.48,20.3357,0.659263,18.1555
-1880.7,0.878183,0.10342,6,63,0,1881.14,27.8482,0.575175,18.8555
-1879.49,0.856178,0.10342,3,11,0,1882.67,28.8914,0.570905,18.4736
-1880.89,0.999611,0.10342,4,23,0,1881.68,37.0515,0.506314,18.4809
-1880.55,1,0.10342,2,3,0,1880.94,36.7162,0.501974,18.5183
-1879.91,0.985227,0.10342,5,31,0,1882.29,32.9817,0.543123,18.7564
-1879.91,0.661943,0.10342,1,3,0,1881.81,32.9817,0.543123,18.7564
-1880.1,0.938405,0.10342,5,63,0,1882.7,28.5185,0.582998,19.2239
-1879.54,0.998473,0.10342,4,19,0,1880.48,28.1609,0.587809,18.9607
-1879.17,0.980809,0.10342,4,19,0,1879.8,27.6987,0.596488,18.6003
-1879.71,0.950285,0.10342,5,31,0,1880.42,18.0903,0.681458,18.2139
-1879.5,0.999305,0.10342,5,31,0,1879.88,19.2314,0.676215,17.966
-1881.3,0.99656,0.10342,5,31,0,1882.69,33.6076,0.534712,17.1702
-1880.72,0.901799,0.10342,4,15,0,1882.26,29.2407,0.565567,17.3935
-1879.81,0.940459,0.10342,5,31,0,1882.06,31.6419,0.544239,18.4711
-1879.71,0.925697,0.10342,5,39,0,1883.12,23.1085,0.647502,18.3406
-1878.93,1,0.10342,2,3,0,1879.77,22.7734,0.640118,18.3771
-1879.75,0.945133,0.10342,6,63,0,1880.01,28.6982,0.572905,17.7181
-1879.88,0.942679,0.10342,5,63,0,1881.27,32.4281,0.553611,18.3347
-1880.88,0.983919,0.10342,5,31,0,1881.73,28.7501,0.569291,19.1877
-1880.65,0.998381,0.10342,3,11,0,1881.22,30.5715,0.569277,19.2812
-1879.83,1,0.10342,3,15,0,1881.12,29.008,0.573526,19.0045
-1879.8,0.965104,0.10342,2,7,0,1880.13,29.4141,0.577565,19.0232
-1882.64,0.598279,0.10342,2,3,0,1883.7,30.4881,0.584987,19.0848
-1879.48,0.999555,0.10342,4,23,0,1882.94,30.4629,0.560433,17.7501
-1879.15,0.994702,0.10342,3,15,0,1880.42,30.0369,0.571538,17.9751
-1879.01,0.994238,0.10342,5,47,0,1879.93,23.9534,0.623539,17.9872
-1879.68,0.761527,0.10342,4,23,0,1881.9,26.6375,0.592188,18.7133
-1879.37,0.986786,0.10342,3,15,0,1880.34,27.1425,0.605231,18.5285
-1879.34,0.991994,0.10342,3,15,0,1880.04,26.641,0.592659,18.3496
-1879.06,0.817071,0.10342,4,19,0,1881.29,24.6165,0.627514,18.0314
-1879.79,0.903628,0.10342,4,23,0,1881.41,27.209,0.586794,18.8102
-1881.92,0.878375,0.10342,5,31,0,1882.3,35.4381,0.531879,18.0656
-1881.83,0.995432,0.10342,2,3,0,1882.77,34.2555,0.510383,17.9812
-1880.51,0.819101,0.10342,3,11,0,1884.11,33.686,0.522118,18.0136
-1879.75,0.97262,0.10342,2,3,0,1880.84,33.5356,0.530976,18.0283
-1884.24,0.998371,0.10342,4,23,0,1884.77,43.5659,0.433083,17.5761
-1884.12,0.991576,0.10342,4,15,0,1884.52,43.2567,0.440856,17.5367
-1881.68,0.905862,0.10342,3,15,0,1885.43,39.6482,0.475875,17.9617
-1880.54,0.973806,0.10342,5,31,0,1882.87,33.0614,0.537581,19.155
-1879.94,0.991552,0.10342,5,31,0,1881.93,34.47,0.524904,18.5395
-1880.04,0.917467,0.10342,5,35,0,1880.85,20.3956,0.673822,18.054
-1879.81,1,0.10342,5,31,0,1880.59,18.3129,0.68306,18.684
-1879.86,0.94727,0.10342,5,63,0,1881.19,34.3931,0.52777,18.1168
-1879.43,0.988584,0.10342,5,31,0,1880.22,30.8186,0.557987,17.792
-1878.9,0.997457,0.10342,5,39,0,1879.55,25.1243,0.616501,18.5309
-1878.9,0.927256,0.10342,2,3,0,1879.41,25.0164,0.619053,18.5164
-1878.91,0.997378,0.10342,5,31,0,1878.98,25.2341,0.615802,17.8698
-1878.86,0.967492,0.10342,5,63,0,1879.21,23.1225,0.63573,18.1564
-1879.48,0.980431,0.10342,5,35,0,1879.64,32.1154,0.552366,18.3863
-1878.84,0.946184,0.10342,4,19,0,1880.47,26.5982,0.600053,18.3934
-1879.06,0.982883,0.10342,5,47,0,1880.51,29.5191,0.57057,18.4047
-1879.13,0.981207,0.10342,5,31,0,1879.37,30.1131,0.563837,18.2501
-1880.21,0.90108,0.10342,6,63,0,1882.24,20.7231,0.66924,17.6636
-1880.22,0.891691,0.10342,2,3,0,1881.7,19.7123,0.661755,17.622
-1882.37,0.820721,0.10342,2,3,0,1882.75,19.1016,0.657332,17.5716
-1882.68,0.865803,0.10342,6,63,0,1885.75,15.1179,0.699728,19.1778
-1881.25,0.985426,0.10342,6,63,0,1883.42,34.6333,0.522059,17.2767
-1879.02,0.989841,0.10342,4,31,0,1881.94,28.4206,0.580961,17.9588
-1879.86,0.879764,0.10342,4,23,0,1880.46,26.7074,0.613884,18.2692
-1880.48,0.929214,0.10342,2,7,0,1880.96,25.8471,0.593429,18.2307
-1881.15,1,0.10342,5,35,0,1882.11,33.7923,0.546687,18.2222
-1882.47,0.998736,0.10342,6,63,0,1883.32,33.8049,0.544842,17.2222
-1883.11,0.972338,0.10342,6,63,0,1884.84,36.677,0.519681,19.2353
-1882.49,0.893232,0.10342,5,31,0,1886.3,38.6441,0.4721,17.8171
-1883.02,0.839072,0.10342,5,63,0,1885.93,35.1427,0.500183,19.1497
-1879.76,0.998506,0.10342,3,15,0,1884.22,33.0009,0.539507,18.6855
-1879.06,0.956895,0.10342,5,35,0,1882.98,26.929,0.593535,17.949
-1879.93,0.894671,0.10342,4,19,0,1880.35,26.3368,0.592292,18.5777
-1879.2,0.908253,0.10342,4,31,0,1882.44,27.9272,0.594052,18.6255
-1878.84,0.976046,0.10342,4,31,0,1879.46,27.5904,0.591457,18.3689
-1879.77,0.995943,0.10342,5,39,0,1883.3,21.8584,0.647945,19.0146
-1879.88,0.856685,0.10342,5,63,0,1882.18,33.011,0.546156,18.4966
-1879.56,0.999923,0.10342,5,63,0,1880.06,20.0282,0.659617,18.1136
-1880.41,0.998973,0.10342,4,23,0,1881.07,16.277,0.696655,18.0388
-1879.12,0.968727,0.10342,5,31,0,1880.94,22.4534,0.646493,17.9299
-1879.2,0.98104,0.10342,1,1,0,1879.21,22.533,0.647072,17.9337
-1881.29,0.948282,0.10342,5,35,0,1881.48,16.8832,0.688173,19.1162
-1880.91,0.947315,0.10342,5,31,0,1882.38,18.483,0.695906,18.2058
-1880.28,0.996233,0.10342,5,31,0,1882.82,22.1366,0.634082,18.8272
-1879.52,0.877709,0.10342,4,31,0,1882.82,27.7012,0.590523,18.9633
-1880.19,0.896457,0.10342,4,27,0,1882.84,16.8399,0.703903,18.1583
-1879.66,0.999787,0.10342,4,15,0,1880.28,18.4247,0.685315,18.4365
-1879.15,0.996922,0.10342,5,31,0,1880.16,22.5934,0.643628,17.8147
-1878.99,0.967089,0.10342,4,23,0,1880.04,23.8693,0.633556,18.0558
-1879.67,0.851657,0.10342,4,19,0,1880.47,26.141,0.61718,17.8844
-1879.69,0.996302,0.10342,5,31,0,1880.61,18.3505,0.680474,17.9647
-1879.91,0.90616,0.10342,5,31,0,1880.7,22.9997,0.626216,18.6556
-1880.01,0.741812,0.10342,2,7,0,1882.56,24.3463,0.636207,18.6992
-1880.19,0.654259,0.10342,4,19,0,1885.27,26.3752,0.618795,18.4218
-1880.06,0.999996,0.10342,4,27,0,1881.57,21.7926,0.660142,18.7128
-1879.88,0.952185,0.10342,5,31,0,1881.13,18.5193,0.68849,18.163
-1880.79,0.988973,0.10342,5,47,0,1881.77,34.979,0.510949,18.7301
-1880.25,0.917343,0.10342,5,31,0,1882.06,32.4148,0.54461,19.0704
-1880.31,0.714506,0.10342,2,3,0,1882.75,32.24,0.541502,19.0244
-1879.94,0.98412,0.10342,6,63,0,1881.68,17.3061,0.688402,18.2734
-1878.87,0.984053,0.10342,4,23,0,1880.84,25.9661,0.604795,18.3406
-1880.85,0.6796,0.10342,2,3,0,1881.12,26.8514,0.617263,18.4019
-1880.81,0.957613,0.10342,3,15,0,1882.06,25.052,0.634326,18.5758
-1881.39,0.737774,0.10342,2,3,0,1885.84,24.6626,0.640073,18.7175
-1880.27,0.705504,0.10342,1,3,0,1885.15,23.2901,0.621507,18.7354
-1879.99,0.660263,0.10342,3,11,0,1885.02,24.8232,0.627961,19.0062
-1880.83,0.992367,0.10342,5,31,0,1881.16,18.7196,0.671026,17.4491
-1882.2,0.705952,0.10342,1,1,0,1882.23,18.3292,0.667656,17.4341
-1881.65,0.992395,0.10342,5,31,0,1883.57,21.9211,0.639403,17.0118
-1879.56,1,0.10342,3,11,0,1881.8,23.5318,0.629238,17.5165
-1880.32,0.998519,0.10342,5,31,0,1880.79,17.4433,0.688784,18.8879
-1880.32,0.898722,0.10342,5,31,0,1881.37,18.4737,0.69226,18.4466
-1879.98,0.990451,0.10342,3,15,0,1880.86,18.8084,0.669958,18.446
-1880.94,0.998146,0.10342,5,31,0,1882.07,15.4026,0.717812,17.7488
-1879.76,0.978627,0.10342,5,31,0,1881.28,20.7569,0.667285,17.8387
-1879.48,0.981817,0.10342,5,31,0,1880.41,20.6338,0.657669,18.698
-1880.4,0.651165,0.10342,4,31,0,1884.88,21.053,0.654229,17.272
-1879.35,0.971224,0.10342,6,63,0,1881.6,31.4588,0.557848,18.0066
-1879.44,0.996787,0.10342,5,31,0,1879.8,28.917,0.583323,17.6446
-1879.91,0.947464,0.10342,3,11,0,1880.43,29.746,0.566701,17.4752
-1881.75,0.867984,0.10342,5,31,0,1882.6,29.0793,0.569474,19.6603
-1880.93,0.96866,0.10342,3,11,0,1883.22,29.3332,0.569692,19.4487
-1881.84,0.90284,0.10342,2,3,0,1881.99,30.2814,0.580009,19.4025
-1880.67,0.979527,0.10342,1,3,0,1881.93,29.6663,0.573274,19.4111
-1881.25,0.948167,0.10342,4,15,0,1881.77,28.1404,0.592824,19.591
-1881.12,0.99973,0.10342,3,7,0,1881.28,27.9573,0.593234,19.5769
-1881.22,0.804479,0.10342,6,63,0,1884.79,37.6693,0.495842,17.7329
-1879.63,1,0.10342,5,31,0,1881.52,32.2175,0.543634,18.6278
-1880.99,0.975701,0.10342,6,63,0,1882.62,14.4363,0.71901,17.7733
-1879.63,0.957652,0.10342,5,31,0,1881.57,21.318,0.660367,17.7633
-1879.43,0.900341,0.10342,6,63,0,1880.93,25.1701,0.618945,17.5448
-1879.67,0.924994,0.10342,2,3,0,1879.99,25.2868,0.621696,17.5572
-1879.51,0.948137,0.10342,3,11,0,1880.28,24.6695,0.614008,17.6789
-1879.06,0.999905,0.10342,3,15,0,1880.12,25.613,0.615334,17.8076
-1880,0.991612,0.10342,5,31,0,1880.1,27.6406,0.58667,17.3701
-1879.23,0.998172,0.10342,5,55,0,1880.5,30.8157,0.556943,18.1552
-1879.35,0.967251,0.10342,5,31,0,1880.01,28.6046,0.585256,18.7981
-1880.04,0.841919,0.10342,2,3,0,1880.44,28.855,0.591045,18.7711
-1879.79,0.886368,0.10342,3,15,0,1881.73,25.4633,0.601883,18.5974
-1878.98,0.997414,0.10342,3,11,0,1879.9,25.8122,0.604217,18.2765
-1879.41,0.981609,0.10342,4,19,0,1880.27,23.2894,0.63249,17.588
-1880.27,0.844416,0.10342,2,3,0,1880.79,22.6836,0.630144,17.5508
-1879.46,0.941702,0.10342,5,39,0,1881.27,29.3901,0.580998,17.7806
-1879.2,0.999986,0.10342,2,7,0,1879.42,28.8135,0.576791,17.8086
-1879.19,0.962496,0.10342,4,23,0,1882.72,27.2689,0.603227,18.3349
-1879.56,0.99905,0.10342,4,31,0,1880.27,26.7519,0.608093,18.8038
-1879.48,0.974299,0.10342,5,31,0,1880.02,28.3546,0.575565,18.4054
-1879.44,0.995907,0.10342,4,23,0,1881.03,32.3845,0.545402,18.4488
-1880.93,0.995125,0.10342,4,23,0,1881.79,36.6984,0.503998,18.89
-1880.65,0.898408,0.10342,3,13,0,1882.81,33.9211,0.519593,18.6144
-1880.34,0.926781,0.10342,3,15,0,1882.81,33.4057,0.546123,18.3843
-1883.91,0.724189,0.10342,4,19,0,1889.28,35.7975,0.490645,19.129
-1881.42,0.939489,0.10342,2,7,0,1885.22,35.4068,0.508121,19.1547
-1881.35,0.995841,0.10342,5,41,0,1886.01,14.3885,0.730074,17.8737
-1879.47,0.984718,0.10342,5,63,0,1882.74,22.5848,0.644466,17.6113
-1879.69,0.966808,0.10342,3,11,0,1880.04,21.6053,0.648353,17.5422
-1880.53,0.872608,0.10342,5,35,0,1880.98,27.8573,0.576859,18.9417
-1879.58,1,0.10342,2,3,0,1880.58,28.8206,0.579718,18.9569
-1879.95,0.97635,0.10342,5,31,0,1880.57,31.176,0.553075,17.5413
-1879.06,0.98952,0.10342,5,31,0,1880.36,22.6323,0.637718,18.4827
-1879.05,0.994472,0.10342,3,7,0,1879.13,22.8054,0.6428,18.4635
-1879.69,0.943715,0.10342,5,55,0,1879.81,21.7833,0.659451,18.1819
-1881.77,0.997034,0.10342,5,31,0,1884.37,35.8464,0.506799,19.3615
-1881.18,0.999524,0.10342,4,15,0,1881.8,35.7123,0.513138,19.1801
-1881.22,0.953058,0.10342,3,7,0,1881.52,35.9106,0.510578,19.1764
-1879.14,0.932488,0.10342,5,35,0,1882.55,26.802,0.605591,17.8547
-1878.79,1,0.10342,4,27,0,1879.39,25.9412,0.610831,18.1979
-1879.27,0.896667,0.10342,4,19,0,1879.94,27.178,0.604624,18.0475
-1879.34,0.822085,0.10342,4,19,0,1881.67,26.1137,0.616121,18.331
-1879.48,0.985215,0.10342,4,23,0,1881.56,20.557,0.663536,17.7566
-1879.57,0.910755,0.10342,5,31,0,1880.32,22.4573,0.652095,18.4412
-1880.21,0.775018,0.10342,3,15,0,1882.5,22.8479,0.652927,18.2947
-1879.27,1,0.10342,3,11,0,1880.2,22.2221,0.638213,18.3475
-1882.04,0.683589,0.10342,2,7,0,1882.3,21.2659,0.633095,18.3527
-1883.08,0.765618,0.10342,4,23,0,1888.62,27.9704,0.565599,19.1143
-1882.34,0.99953,0.10342,3,15,0,1883.8,31.9391,0.567425,19.228
-1881.05,0.888991,0.10342,2,3,0,1883.97,32.2176,0.557064,19.1945
-1881.27,1,0.10342,4,15,0,1882.06,33.7066,0.534155,19.4075
-1880.31,0.939936,0.10342,5,31,0,1884.17,26.8678,0.600437,17.1756
-1881.08,0.796952,0.10342,1,3,0,1881.47,26.1783,0.595581,17.1975
-1880.35,0.972505,0.10342,2,3,0,1881.36,26.4097,0.604093,17.1574
-1881.27,0.982307,0.10342,5,31,0,1883.42,34.5192,0.526394,19.337
-1882.61,0.93189,0.10342,5,31,0,1884.66,34.7318,0.519821,16.9142
-1882.53,1,0.10342,3,7,0,1882.7,35.1365,0.519382,16.9497
-1880.58,0.943413,0.10342,6,63,0,1884.12,34.1321,0.524257,19.014
-1880.12,0.996718,0.10342,6,63,0,1881.27,35.4217,0.515681,18.0954
-1880.12,0.978274,0.10342,2,3,0,1880.28,35.3617,0.514773,18.0965
